status,station_no,name,district,address,parking_spaces,lat,lng,COUNTYNAME
1,1207,浮洲合宜住宅(樂群路),板橋區,板橋區合宜路/樂群路口,46,24.9969909,121.4465092,新北市
1,1208,尖山公園,鶯歌區,鶯歌區尖山路161號對面,44,24.94822,121.345767,新北市
1,1209,崇德橋東活動中心,汐止區,茄苳路84號(崇德橋東里民活動中心前),46,25.070512,121.667002,新北市
1,1210,樹林區衛生所,樹林區,新北市樹林區中山路二段80-1號對面機車停車格,38,24.983768,121.415032,新北市
1,1211,溪墘公園,蘆洲區,信義路73巷2號對面公園人行道,36,25.079969,121.476205,新北市
1,1212,育德國小,樹林區,育德街13號對面人行道,34,24.970656,121.392602,新北市
1,1213,彭福國小,樹林區,國凱街130號對面,40,24.980335,121.423104,新北市
1,1214,民享藝文特區,中和區,民治街120號對面人行道,36,25.003435,121.475345,新北市
1,1215,億光電子(樹林高中),樹林區,中華路 / 樹中二街口(學校側門對面人行道),40,24.983567,121.423601,新北市
1,1216,捷運永寧站(2號出口),土城區,承天路11號對面,32,24.965783,121.436227,新北市
1,1217,竿蓁市民活動中心,淡水區,中正東路一段3巷2號對面路側(亞太飯店旁)(鄰近淡水百齡公園),48,25.16509,121.450831,新北市
1,1218,長壽親子公園,樹林區,樹德街35號對面(公園內縮空間),38,24.991853,121.421371,新北市
1,1219,新市國小,淡水區,中山北路二段189巷2號對面人行道(新市國小),36,25.185313,121.444332,新北市
1,1220,新北市立圖書館鶯歌分館,鶯歌區,中山路150號(圖書館內停車場),36,24.957195,121.349704,新北市
1,1221,德音國小,五股區,明德路2號(德音國小成泰路路側人行道)(鄰近維格餅家鳳梨酥夢工場),36,25.071515,121.43567,新北市
1,1222,中山北新春街口,淡水區,中山北路一段/新春街(東南側)(公園籃球場前人行道),40,25.180345,121.444742,新北市
2,1223,正德國中,淡水區,北新路116號對面人行道(正德國中),40,25.178512,121.447874,新北市
1,1224,金城立體停車場,土城區,金城路2段266號,42,24.984102,121.458595,新北市
1,1225,先嗇宮,三重區,五谷王北街77號(後方停車場旁人行道)(鄰近三重先嗇宮),40,25.05119,121.476007,新北市
2,1226,板橋第一運動場,板橋區,板橋區海山路23號對面,40,25.009061,121.468352,新北市
1,1227,光興國小,三重區,光興街/文化南路口(西南側)(光興街路側)(鄰近新北市眷村文化園區（空軍三重一村）),36,25.060339,121.500103,新北市
1,1228,安和市民活動中心,新店區,安興路67號對面空地 (高架橋下),38,24.975317,121.515687,新北市
1,1229,景安板南路口,中和區,景安路與板南路口(西南側三角公園),30,24.992249,121.504443,新北市
1,1230,新月橋,新莊區,瓊林路1號旁(碧江公園旁)(鄰近新月橋/新莊廟街),50,25.0323,121.450011,新北市
1,1231,修德國小,三重區,民生街74號對面人行道,42,25.065295,121.49045,新北市
1,1232,福祥里(中和溝),中和區,福祥路90巷7弄1號對側空間,38,25.005933,121.499565,新北市
1,1233,輕軌濱海義山站,淡水區,濱海路一段125~219號前人行道,40,25.189448,121.438708,新北市
1,1234,鴨母港抽水站,蘆洲區,永安南路二段334號(對面人行道),40,25.082935,121.456728,新北市
1,1235,捷運淡水站,淡水區,公明街73巷6號前(淡水老街廣場)(鄰近淡水捷運站/淡水龍山寺/捷運淡水線),106,25.168826,121.444183,新北市
1,1236,安成安德街口,新店區,安成街26號至36號對面,36,24.961147,121.509988,新北市
1,1237,淡水國民運動中心,淡水區,中山北路2段381巷2號,46,25.186496,121.443261,新北市
1,1238,捷運竹圍站,淡水區,民權路105號-115號前人行道,46,25.137658,121.460112,新北市
1,1239,龍門公園,三重區,公園街/仁福街 (龍門公園人行道上),38,25.074815,121.498484,新北市
1,1240,輕軌淡水行政中心站,淡水區,濱海中山北路口西南側人行道(家樂福廣場前人行道),34,25.188887,121.443505,新北市
1,1241,永安圖書館,蘆洲區,永安南路二段150號(對側人行道),36,25.078599,121.462228,新北市
1,1242,西盛廣場,新莊區,樹新路251號對面(西盛廣場人行道),34,25.000894,121.431485,新北市
1,1243,三峽區公所(三峽老街),三峽區,中山路17號(公所旁徒步區)(鄰近三峽清水祖師廟/三峽歷史文物館/三峽老街),42,24.934187,121.369158,新北市
1,1244,仁愛文化二路口,林口區,仁愛路二段559號前方人行道,50,25.077118,121.374258,新北市
1,1245,崑崙活力廣場,板橋區,大觀路三段133巷3號對面廣場,42,24.993901,121.43288,新北市
1,1246,永盛公園,三重區,車路頭街139巷135號(對面人行道),38,25.076133,121.484304,新北市
1,1247,鷺江廣場,蘆洲區,信義路319巷22號(旁邊機車格前),32,25.085621,121.477694,新北市
1,1248,六張公園,三重區,安慶街149巷21號 (對面六張公園人行道),36,25.069661,121.494048,新北市
1,1249,中山佳林路口,林口區,中山路250-1號前方機車停車格,36,25.079592,121.385587,新北市
1,1250,國立臺北大學(三峽校區),三峽區,學勤路大學路口(面校門右側人行道)(鄰近國立台北大學),58,24.945553,121.37326,新北市
1,1251,林口區公所,林口區,仁愛路一段378號(林口區公所旁機車停車格),34,25.076742,121.388181,新北市
1,1252,新麗園社區,林口區,麗園一街/麗園一街11巷(對面人行道),42,25.070428,121.376882,新北市
1,1253,中正富國路口,新莊區,中正路879之16號門口(中國信託前的公車站旁),42,25.02594,121.417694,新北市
1,1254,大同國小,樹林區,東榮街91巷(市場旁人行道),36,24.981146,121.416844,新北市
1,1255,新北市立圖書館五股成功分館,五股區,西雲路165號圖書館旁空地(鄰近西雲禪寺),42,25.094784,121.446741,新北市
1,1256,民德立體停車場,中和區,中和區民德路188 號(立體停車場前方人行空間),32,24.999098,121.468345,新北市
1,1257,麗林公有市場,林口區,公園路59號(頂好超市側門),34,25.069123,121.367761,新北市
1,1258,南樹林火車站,樹林區,中山路二段東興路口(火車站右側人行道),34,24.980236,121.408605,新北市
1,1259,新北市立鶯歌高級工商職業學校,鶯歌區,中正三路235~237號(對面人行道)(鄰近亞洛美精靈國度),40,24.939095,121.334639,新北市
1,1260,行政院新莊聯合辦公大樓,新莊區,中平路/榮華路2段,44,25.055969,121.444423,新北市
1,1261,柑園五里聯合活動中心,樹林區,佳園路三段128號(活動中心左側人行道),40,24.950576,121.386183,新北市
1,1262,中和自強公園,中和區,莒光路181號對側公園人行道旁,30,24.999132,121.472513,新北市
1,1263,富貴森林公園,林口區,中山路/富貴路口(富貴路人行道上),36,25.083156,121.378464,新北市
1,1264,林口自強公園,林口區,自強三街3號旁人行道,36,25.078126,121.397208,新北市
1,1265,永昌里兒一公園,鶯歌區,鶯桃路182巷96弄36-38號對側,36,24.956661,121.339645,新北市
1,1266,捷運林口站(1號出口),林口區,文化三路/八德路口 (1號出口旁),60,25.06597,121.361962,新北市
1,1267,南興公園,汐止區,南興路62號旁(南興公園內),52,25.059779,121.652549,新北市
1,1268,立言公園,林口區,忠孝一路/民族路61巷交叉口,34,25.073427,121.36234,新北市
1,1269,溪北公園,板橋區,篤行路二段131巷35號(對面人行道),36,24.99006,121.432281,新北市
1,1270,頂新祖田市民活動中心,土城區,中央路四段285號,34,24.95271,121.411768,新北市
1,1271,貴和市民活動中心,泰山區,明志路三段353號旁公園,34,25.034961,121.421928,新北市
1,1272,頂埔國小,土城區,中央路四段205號(頂埔國小校門口)(鄰近土城親子分館),34,24.956343,121.414421,新北市
1,1273,三峽區礁溪行政中心,三峽區,光明路71號(左側),32,24.928438,121.375921,新北市
1,1274,林口國小,林口區,林口路77號對面林口國小旁人行道,36,25.080533,121.389307,新北市
1,1275,南勢市民活動中心,林口區,南勢二街154號旁,34,25.074035,121.358924,新北市
1,1276,青山廣場,土城區,明德路一段240巷1號(雜貨店前人行道),36,24.977837,121.459751,新北市
1,1277,林口社區運動公園,林口區,文化一路一段/仁愛路二段口(林口社區運動公園文化一路側人行道),50,25.07415,121.377001,新北市
1,1278,捷運新莊站 ( 2號出口 ),新莊區,新莊路214巷(捷運新莊站2號出口旁邊),40,25.036075,121.452792,新北市
1,1279,俊英俊保路口,樹林區,俊英街俊保路口(西北側人行道),30,25.00915,121.425183,新北市
1,1280,五股國民運動中心,五股區,成泰路三段353號(對面公園內),36,25.095553,121.448652,新北市
1,1281,學成大義路口,樹林區,學成路大義路口(西北側人行道),46,24.945099,121.378671,新北市
1,1282,捷運頭前庄站(1號出口),新莊區,中正路/思源路(東北側)(捷運頭前庄站1號出口旁廣場),114,25.039365,121.460856,新北市
1,1283,文化機車立體停車場,淡水區,文化路57號(立體停車場地下一樓)(鄰近福佑宮/淡水老街/淡水渡船碼頭/淡水白樓紅樓、偕醫館/登峰魚丸博物館/淡水禮拜堂),32,25.172485,121.438806,新北市
1,1284,成德公園,五股區,成泰路三段成洲八路口東北側成德公園路側,36,25.105052,121.452963,新北市
1,1285,頭湖國小,林口區,民權路101號旁(植栽帶),38,25.081673,121.372687,新北市
1,1286,金城立德路口,土城區,金城路三段19-30號(路側人行道),38,24.986691,121.465481,新北市
1,1287,恩主公醫院,三峽區,復興路372號(對面公車亭後方人行道),66,24.938912,121.363553,新北市
1,1288,中和區公所,中和區,景平路634-2號 ( 中和區公所正門機車格位 ),32,24.998558,121.500533,新北市
1,1289,忠山市民活動中心,汐止區,忠三街8號(活動中心旁籃球場空間),36,25.078202,121.624493,臺北市
1,1290,三重永豐公園,三重區,永福街197巷6之1號,32,25.074629,121.478162,新北市
1,1291,臺灣藝術大學,板橋區,大觀路一段51號(郵局旁邊),66,25.007502,121.448,新北市
1,1292,新莊體育館,新莊區,中華路一段136巷對面,40,25.040766,121.452459,新北市
1,1293,永和耕莘醫院,永和區,國光路123號 ( 耕莘醫院外路側汽機車格位 ),32,25.011232,121.517701,新北市
1,1294,三多國小,樹林區,三福街83-89號(對面人行道),34,25.016405,121.407135,新北市
1,1295,永安兒童公園,蘆洲區,永安北路2段/永安北路2段35巷,48,25.082273,121.482236,新北市
1,1296,新北市立中和高級中學,中和區,連城路460號(大門旁右側人行空間),36,24.9937,121.47823,新北市
1,1297,扶輪公園,林口區,文化二路一段/文化二路一段309巷,40,25.072864,121.36948,新北市
1,1298,安邦公園,中和區,安邦街與連勝街口(交叉路口西北側),34,24.996867,121.496647,新北市
1,1299,立德公園,林口區,仁愛二路與民族路口交叉口,34,25.076441,121.367223,新北市
2,1300,新北市政府(新站路),板橋區,中山路一段161號(東側出口)(鄰近新北市市民廣場),60,25.012614,121.466455,新北市
1,1301,清水高中,土城區,土城區明德路一段72號,40,24.982756,121.465444,新北市
1,1302,板橋車站,板橋區,新站路/站前路口(十字路口西側)(鄰近板橋高鐵站),98,25.015519,121.463735,新北市
1,1303,樹林國民運動中心,樹林區,樹林區中正路188-6號,34,25.004186,121.422847,新北市
1,1304,捷運輔大站(4號出口),新莊區,新莊區 中正路510之1號(鄰近輔仁大學),42,25.033025,121.436484,新北市
1,1305,民安東民全街口,新莊區,新莊區民安東路48號前人行道,36,25.020774,121.429556,新北市
1,1306,中興北街175巷口,三重區,三重區中興北街175巷10號對面(路側),32,25.05597,121.471327,新北市
1,1307,仁愛路151巷口,汐止區,汐止區仁愛路153號門口(路側),44,25.064819,121.663885,新北市
1,1308,五股工商立體停車場,五股區,五股區中興路四段19-1號(對面人行道),40,25.082494,121.439555,新北市
1,1309,沛陂社區公園,土城區,土城區三民路23巷8弄(公園裡面),34,24.963289,121.419672,新北市
1,1310,佳和公園,中和區,中和區中山路二段2巷27號(對面公園),34,25.006927,121.503171,新北市
1,1311,溪頭公園,板橋區,板橋區溪頭街352號前面人行道,40,25.033086,121.468403,新北市
1,1312,龍鳳公園,新莊區,新莊區龍安路72號對面(公園人行道),40,25.021447,121.416497,新北市
1,1313,伊吉邦社區,新莊區,新莊區新北大道7段312號(人行道),46,25.030186,121.413402,新北市
1,1314,三多第1市民活動中心,樹林區,樹林區福興街17號(活動中心前機車格),34,25.016361,121.404257,新北市
1,1315,新北高工,土城區,新北市土城區學府路一段241號,44,24.98277,121.4499,新北市
1,1316,瑞芳火車站,瑞芳區,民權路鐵道巷14號(東側機車停車場),38,25.108506,121.80646,新北市
1,1317,長風社區,土城區,土城區中華路二段91~95號(人行道),36,24.978108,121.439369,新北市
1,1318,永和國民運動中心,永和區,永和區永利路141號(對面人行道),40,25.003555,121.524246,新北市
1,1319,民樂人行廣場,中和區,中和區員山路266巷39號(對面路側),36,25.001834,121.482594,新北市
1,1320,民生親子公園,樹林區,新北市樹林區保安街一段/保安街一段14巷,30,24.992983,121.428196,新北市
1,1321,樹林工業區,樹林區,樹林區保安街二段6號(前面廣場)(鄰近樹林興仁花園夜市),38,25.000868,121.416091,新北市
1,1322,龍埔公園,三峽區,新北市三峽區國光街85號,36,24.938911,121.373676,新北市
1,1323,尖山國中,鶯歌區,鶯歌區國中街1號(人行道),32,24.9443,121.342089,新北市
1,1324,新北市立圖書館新店分館,新店區,新店區北新路三段105巷2號(路側),36,24.982138,121.540903,新北市
1,1325,浮洲火車站,板橋區,板橋區僑中二街/大觀路一段38巷(自行車停放區內),48,25.004098,121.444447,新北市
1,1326,捷運海山站(1號出口),土城區,土城區海山路(捷運海山站1號出口人行道),80,24.984695,121.448504,新北市
1,1327,深坑區公所(深坑老街),深坑區,新北市深坑區文化街45號(兒童公園旁)(鄰近深坑集順廟/深坑老街),50,25.0015,121.616311,新北市
1,1328,東南科技大學,深坑區,深坑區北深路三段170號(對面機車格),34,25.0033,121.602501,新北市
1,1329,德光國光街口,中和區,中和區德光國光街口(巷子路側),34,25.003136,121.468087,新北市
1,1330,猴硐火車站,瑞芳區,柴寮路36號(旁公園路側),48,25.08647,121.82719,新北市
1,1331,永和國父紀念館,永和區,永和區國光路9號(前人行道),30,25.00839,121.520234,新北市
1,1332,台北得意GO,五股區,五股區四維路116號(人行道),30,25.074424,121.467852,新北市
1,1333,大觀國中,板橋區,板橋區僑中二街8巷(對面人行道),40,25.01121,121.447237,新北市
1,1334,太陽公園,三重區,三重區三賢街203號(對面汽車格)(鄰近蘆洲兒童親子分館),32,25.086448,121.485599,新北市
1,1335,三重五常公園,三重區,三重區五華街7巷(對面公園人行道),28,25.080648,121.496149,新北市
1,1336,三德公園,三重區,三重區仁和街205號(斜對面公園人行道),36,25.074974,121.500542,新北市
1,1337,力行大勇街口,三重區,三重區力行路/大勇街口(路側),30,25.071928,121.481508,新北市
1,1338,蘆洲延平派出所,蘆洲區,蘆洲區長安街102巷5弄12號(對面),36,25.08162,121.46162,新北市
1,1339,永安南路九芎街71巷口,蘆洲區,蘆洲區永安南路/九芎街71巷口(對面人行道),36,25.077564,121.466071,新北市
1,1340,福和宮,中和區,中和區廣福路112號(人行道),50,25.00111,121.501991,新北市
1,1341,飛駝社區(興南路),中和區,中和區興南路二段159巷4號(人行道),42,24.983471,121.504826,新北市
1,1342,保平路214巷,永和區,永和區保平路214巷12弄12號(對面路側)(鄰近樂華夜市/世界宗教博物館),30,25.00701,121.509208,新北市
1,1343,汐科火車站(南),汐止區,汐止區大同路二段182號(人行道),64,25.062884,121.646597,新北市
1,1344,樹林國小,樹林區,樹林區啟智街/文化街口(啟智街129號),34,24.989136,121.41791,新北市
1,1345,永吉國小,鶯歌區,鶯歌區德昌二街39號(對面人行道),36,24.958747,121.333095,新北市
1,1346,中園國小,三峽區,三峽區弘園街55號(對面人行道),36,24.927551,121.366919,新北市
1,1347,介壽國小,三峽區,三峽區介壽路一段/大同路口(人行道),30,24.930341,121.378835,新北市
1,1348,安溪國中,三峽區,三峽區中正路一段/大同路(人行道路橋旁),32,24.92679,121.371957,新北市
1,1349,龍埔國小,三峽區,三峽區大學路47號(對面人行道),38,24.941224,121.376763,新北市
1,1350,大安路與中山路二段口,樹林區,樹林區大安路622號(前人行道),34,24.983043,121.411318,新北市
1,1351,樹林區公所,樹林區,樹林區博愛街198-1~198-5號(對面人行道),40,24.98976,121.42478,新北市
1,1352,蘆洲重陽大樓,蘆洲區,重陽二街22號(對面人行道)(鄰近蘆洲兒童親子分館),30,25.085055,121.481887,新北市
1,1353,埔墘國小,板橋區,新北市板橋區永豐街44號,34,25.019078,121.473724,新北市
1,1354,圓通錦和路口,中和區,中和區圓通路367巷路側(46-52停車格),46,24.989236,121.491482,新北市
1,1355,下庄市場,八里區,舊城路19號前,30,25.146498,121.399748,新北市
1,1356,亞洲員安路口,土城區,亞洲路94號(對面人行道)(鄰近大黑松小倆口牛軋糖博物館),34,24.972621,121.434796,新北市
1,1357,大安路307巷口,樹林區,樹林區大安路307巷口,32,24.992158,121.417726,新北市
1,1358,漁人碼頭,淡水區,觀海路199號(右側人行廣場)(鄰近淡水漁人碼頭),50,25.183869,121.411178,新北市
1,1359,味王街,樹林區,味王街3號(馬路側),30,24.974674,121.404424,新北市
1,1360,福基公園,新莊區,福美街128巷12號,32,25.0581,121.460892,新北市
1,1361,振義里公園,板橋區,萬安街55號(對面機車停車格),30,25.023888,121.483965,新北市
1,1362,安溪國小,三峽區,中華路61號(對面路側)(鄰近李梅樹紀念館),36,24.930621,121.372344,新北市
1,1363,中和安和路口,中和區,中和路與安和路口,34,24.999667,121.506022,新北市
1,1364,元氣大鎮社區,中和區,中山路三段與台新街口,28,25.005718,121.478997,新北市
1,1365,員勝公園,中和區,員山路591號(巷內),40,25.010284,121.478686,新北市
1,1366,永和自由街,永和區,永和區 自由街69號(路側),32,25.0052,121.513339,新北市
1,1367,安樂宜安路口,中和區,中和區安樂路101之1號,36,24.995273,121.513506,新北市
1,1368,昌隆國小,新莊區,昌平街/昌平街31巷(對面昌隆國小人行道),36,25.052129,121.454891,新北市
1,1369,捷運新莊副都心站,新莊區,新莊區新北大道四段/中信街口(捷運副都心站2號出口),46,25.059145,121.446614,新北市
1,1370,捷運泰山站,泰山區,新北大道四段389號(捷運泰山站內廣場),34,25.053127,121.439683,新北市
1,1371,八里中庄市場綜合大樓,八里區,中山路一段268巷2號(對面汽車停車場),36,25.159934,121.414074,新北市
1,1372,江翠國中,板橋區,板橋區松江街63號(對面路側)(鄰近石雕公園),30,25.027987,121.468512,新北市
1,1373,捷運新北產業園區站,新莊區,新莊區五工路55號,44,25.062029,121.459184,新北市
1,1374,捷運泰山貴和站,泰山區,泰山區新北大道6段/貴陽街(貴陽街12號對面捷運站),36,25.033192,121.422215,新北市
1,1375,龍形停車場,八里區,龍米路一段318號(對面停車場),40,25.13041,121.451302,新北市
1,1376,捷運紅樹林站,淡水區,淡水區中正東路2段68號(南向廣場),58,25.153578,121.459124,新北市
1,1377,大庄一號公園,淡水區,沙崙路97號對面人行道(大庄一號公園),28,25.181957,121.422185,新北市
1,1378,三井Outlet,林口區,林口區文化二路一段241巷(三井Outlet北邊出口）(鄰近MITSUI OUTLET PARK 林口),50,25.071574,121.366303,新北市
1,1379,貿商國宅,五股區,登林路76-3號(前人行道),40,25.069463,121.43031,新北市
1,1380,中正北路193巷(愛買三重店),三重區,中正北路193巷45號(賣場停車場),42,25.071362,121.475985,新北市
1,1381,翔譽雙子星,三重區,中正南路251號(右側人行道),36,25.053638,121.492924,新北市
1,1382,明志科技大學,泰山區,工專路84號對面人行道,50,25.040434,121.422548,新北市
1,1383,三民高中(民權路),蘆洲區,民權路100號(對面人行道),36,25.088024,121.473928,新北市
1,1384,環河福德南路口,三重區,福德南路71號(對面人行道),32,25.060285,121.502173,新北市
1,1385,文林國小(潭興街),樹林區,潭興街65號(對面汽車停車格),34,24.998601,121.424892,新北市
1,1386,林口老街,林口區,中正路115號(東側停車場),42,25.077153,121.393777,新北市
1,1387,板橋果菜批發市場,板橋區,板城路/香社一路口,40,25.021153,121.45002,新北市
1,1388,安和公園,新店區,安和路二段163號(東南側空地),34,24.97411,121.518853,新北市
1,1389,東陽市民活動中心,樹林區,鎮前街467號(活動中心路側),32,24.982192,121.412517,新北市
1,1390,遠雄左岸,中和區,中原街90號(對面),40,25.00985,121.487799,新北市
1,1391,瓦?溝(福真里),中和區,中山路二段312巷33弄27號,32,25.004294,121.494692,新北市
1,1392,中正路161巷口,中和區,中正路161巷26弄5號(對面空地),46,24.992938,121.499333,新北市
1,1394,瑞峰橋,瑞芳區,三爪子坑路115號(對面汽車停車格),44,25.10712,121.81041,新北市
1,1395,民族二街明峰街口,汐止區,汐止區明峰街13號(右側路側),30,25.071049,121.635015,新北市
1,1401,光復國小,板橋區,長壽街168號(對面人行道),38,25.015064,121.48193,新北市
1,1402,世貿國家公園社區,汐止區,長江路101號(對面),30,25.072887,121.658646,新北市
1,1403,新店新和國小,新店區,安和路三段113號(對面人行道),40,24.984975,121.517682,新北市
1,1404,立德青雲路口,土城區,立德路2號(對面),62,24.988355,121.460675,新北市
1,1405,新北市林口行政園區,林口區,忠孝二路55號(鄰近MITSUI OUTLET PARK 林口),42,25.070158,121.363632,新北市
1,1406,工建樟樹一路口,汐止區,工建路50 號(對面路側),36,25.063062,121.641033,新北市
1,1407,中和青年社會住宅,中和區,景德街7號,32,24.991135,121.519329,新北市
1,1408,蘆洲李宅古蹟,蘆洲區,中正路185巷68弄9號(對面人行道)(鄰近蘆洲李宅(李友邦將軍紀念館)),30,25.084959,121.466551,新北市
1,1409,捷運府中站(2號出口),板橋區,府中路5號(後方人行道)(鄰近板橋慈惠宮/府中商圈(板橋後站商圈)),38,25.009537,121.460148,新北市
1,1410,新莊勞工中心,新莊區,新樹路222號,26,25.020332,121.433736,新北市
1,1411,名利橋,永和區,仁愛路352巷96號(對面廣場),32,25.00785,121.500986,新北市
1,1412,捷運大坪林站(1號出口),新店區,北新路三段129號(右側人行道),26,24.982755,121.541249,新北市
1,1413,福和國中停車場,永和區,永亨路99號(對向人行道),48,25.005011,121.522665,新北市
1,1414,捷運中原站,中和區,板南路496號(對面),74,25.007307,121.485051,新北市
1,1415,福美公園,新莊區,福美街/福美街62巷口(西北側人行道),40,25.055033,121.461081,新北市
1,1416,輔仁大學附設醫院,新莊區,三泰路66號(對面人行道),40,25.039272,121.431004,新北市
1,1417,民視數位媒體總部,林口區,信義路99號(前廣場),40,25.079876,121.379259,新北市
1,1418,五股郵局,五股區,凌雲路一段80巷9號(對面人行道),32,25.101774,121.451127,新北市
1,1419,新市一路一段99巷口,淡水區,新市一路一段99巷21號,46,25.187429,121.431016,新北市
1,1420,國泰街111巷口,板橋區,國泰街111巷1號(對面),34,25.006321,121.465773,新北市
1,1421,湳雅觀光夜市(津渡橋),板橋區,南雅西路一段152號(對面)(鄰近板橋接雲寺),40,25.007585,121.45244,新北市
1,1422,學成公園,土城區,學成路/學成路76巷口,34,24.988246,121.451187,新北市
1,1423,鳳祥公園,鶯歌區,鶯桃路413巷65弄4號(對面),30,24.962819,121.330254,新北市
2,1424,光明市場,三重區,光明路67-1號(對面),34,25.057335,121.491809,新北市
1,1425,中興路二段100巷口,新店區,五峰路63巷/中興路二段100巷口(天橋旁),30,24.971355,121.547496,新北市
1,1426,福和橋,永和區,環河東路三段90號前,36,25.004536,121.52785,新北市
1,1427,土城國中,土城區,永寧路18號(對面),32,24.962443,121.430347,新北市
1,1428,安光公園,新店區,安民街安民街3巷15號(對面公園),34,24.964233,121.514462,新北市
1,1429,崇德國小,汐止區,茄苳路183號(對面),58,25.069378,121.669788,新北市
1,1430,中華中央路一段242巷口,土城區,中華路一段185號(前),38,24.98551,121.44345,新北市
1,1431,公五公園,五股區,芳州五路/芳州二路口(東北側),44,25.08658,121.44452,新北市
1,1432,碧潭西岸,新店區,碧潭路2號(旁)(鄰近碧潭風景區),40,24.956562,121.534795,新北市
1,1433,樹林大安站,樹林區,大安路118號(外側),56,24.997312,121.421725,新北市
1,1434,廣停二停車場,林口區,民富街99號(對面),36,25.075711,121.370261,新北市
1,1435,民義公園,五股區,五福路五福路6巷口(五福橋旁公園),40,25.08835,121.4345,新北市
1,1436,大崙公園,林口區,南勢二街408號旁,32,25.076613,121.359704,新北市
1,1437,成州國小,五股區,成泰路三段493號(東側),28,25.09923,121.45063,新北市
1,1438,中興北街42巷17弄,三重區,中興北街42巷17弄8號旁,34,25.05006,121.46892,新北市
1,1439,江翠國小,板橋區,文化路二段413號(校門右側人行道),34,25.03248,121.47442,新北市
1,1440,華江一華江九路口,板橋區,華江一路/華江九路口(東南側人行道),40,25.032884,121.466442,新北市
1,1441,三光國小(金滿意),三重區,大同南路246-1號(對面人行道),36,25.05596,121.496874,新北市
1,1442,蘆洲中路公園,蘆洲區,光華路87巷7號(右側),34,25.082299,121.468143,新北市
1,1443,林口高中,林口區,仁愛路二段173號(對面),38,25.07384,121.3803,新北市
1,1444,雙和橋,永和區,中山路二段3巷2號(對面公園),34,25.005731,121.505743,新北市
1,1445,海山高中,板橋區,漢生東路215號(右側人行道),52,25.009108,121.471493,新北市
1,1446,環河西路一段95巷口,永和區,環河西路一段/環河西路一段95巷(人行道),32,25.01783,121.511957,新北市
1,1447,碧河宮,中和區,連城路/連城路261巷口,40,24.996726,121.493134,新北市
1,1448,萬板文聖街口,板橋區,萬板文聖街口,46,25.026295,121.479675,新北市
1,1449,明德高中,三峽區,中正路二段/中正路二段395巷口,58,24.907449,121.364848,新北市
1,1450,鳳鳴國小,鶯歌區,永和街120號(校門前),32,24.969198,121.334806,新北市
1,1451,林本源園邸,板橋區,文昌街24巷1號(對面),42,25.01086,121.45598,新北市
1,1452,藍天大樓,三重區,興德路129號(旁),36,25.053098,121.470165,新北市
1,1453,忠孝國中,板橋區,成都街30號(右側),46,25.00481,121.461195,新北市
1,1454,大智公園,三重區,大同北路56號(對面),30,25.063608,121.494449,新北市
1,1455,國際二國際一路口,鶯歌區,國際二路/國際一路口,38,24.976171,121.334938,新北市
1,1456,三重高中,三重區,集美街217號(對面),34,25.054777,121.49171,新北市
1,1457,昌平公園,新莊區,中央路/福壽街口,40,25.058664,121.458109,新北市
1,1458,新北市客家文化園區,三峽區,隆恩街239號(右側),38,24.941729,121.359538,新北市
1,1459,台北海洋科技大學,淡水區,濱海路三段150號(校門左側),38,25.191229,121.427011,新北市
1,1460,蘭庭序大廈,汐止區,汐萬路一段201號前,30,25.07207,121.65207,新北市
1,1461,福和路7巷口,永和區,福和路/福和路7巷口,30,25.00854,121.524732,新北市
1,1462,捷運新店區公所站(1 號出口),新店區,中華路3號(對面)(鄰近馬公友誼公園),42,24.967369,121.541011,新北市
1,1463,新泰游泳池,新莊區,新泰路478號(對面)(鄰近新莊文化藝術中心),26,25.045414,121.442734,新北市
1,1464,森林公園,樹林區,學勤路382號(對面),36,24.948177,121.37976,新北市
1,1465,馥華公園,板橋區,僑中二街118號前,34,25.006117,121.445449,新北市
1,1466,光復高中,板橋區,長壽街/光環路一段(西南側),42,25.017443,121.482513,新北市
1,1467,南雅育智路口,鶯歌區,南雅路491號(對面),46,24.953961,121.345824,新北市
1,1468,穀保家商,三重區,疏洪東路三段/中正北路560巷口(鄰近二重環狀自行車道),38,25.068097,121.471028,新北市
1,1469,文德國小(公館街),板橋區,公館街258號(對面),38,25.021336,121.459595,新北市
1,1470,學成大成路口,樹林區,學成路712號(旁),42,24.946248,121.382719,新北市
1,1471,石雕公園,板橋區,吳鳳路50巷36號(旁)(鄰近石雕公園/板橋農村公園),32,25.030261,121.469469,新北市
1,1472,民生縣民大道口,板橋區,民生路二段/縣民大道二段口(西南側),40,25.018213,121.471011,新北市
1,1473,新北市藝文中心(文化路二段124巷),板橋區,文化路二段124巷32號(對面)(鄰近新北市藝文中心),36,25.025626,121.471401,新北市
1,1474,四維公園地下停車場,板橋區,四維路177巷3弄6號(旁),74,25.025618,121.463967,新北市
1,1475,廣福派出所,土城區,學府路一段86號前,34,24.988019,121.456247,新北市
1,1476,新和活動中心,新店區,新和街116巷5弄(街尾),38,24.986771,121.521829,新北市
1,1477,大眾廟,新莊區,中正路82號(旁),30,25.03738,121.45766,新北市
1,1478,化成公園,新莊區,思源路166巷4號(前),32,25.04786,121.461962,新北市
1,1479,龍恩公園,三峽區,國際一街90號(對面)(鄰近國立台北大學),36,24.941359,121.370524,新北市
